Make,Model,Year,Engine Displacement,Cylinders,Transmission,Drivetrain,Vehicle Class,Fuel Type,Fuel Barrels/Year,City MPG,Highway MPG,Combined MPG,CO2 Emission Grams/Mile,Fuel Cost/Year
Honda,CR-Z,2012,1.5,4.0,Manual 6-spd,Front-Wheel Drive,Two Seaters,Regular,9.694411764705883,31,37,34,261.38235294117646,1000
Honda,CR-Z,2012,1.5,4.0,Auto(AV-S7),Front-Wheel Drive,Two Seaters,Regular,8.908378378378377,35,39,37,240.1891891891892,900
Honda,Civic,2012,1.8,4.0,Automatic 5-spd,Front-Wheel Drive,Compact Cars,Regular,10.3003125,28,39,32,277.71875,1050
Honda,Civic,2012,1.8,4.0,Manual 5-spd,Front-Wheel Drive,Compact Cars,Regular,10.632580645161287,28,36,31,286.67741935483866,1050
Honda,Civic,2012,2.4,4.0,Manual 6-spd,Front-Wheel Drive,Compact Cars,Premium,13.1844,22,31,25,355.48,1600
Honda,Civic HF,2012,1.8,4.0,Automatic 5-spd,Front-Wheel Drive,Compact Cars,Regular,9.988181818181818,29,41,33,269.3030303030303,1000
Honda,Civic Hybrid,2012,1.5,4.0,Automatic (variable gear ratios),Front-Wheel Drive,Compact Cars,Regular,7.491136363636365,44,44,44,201.97727272727272,750
Honda,Civic Natural Gas,2012,1.8,4.0,Automatic 5-spd,Front-Wheel Drive,Compact Cars,CNG,0.06000000000000001,27,38,31,228.69435483870967,1000
Honda,Crosstour 2WD,2012,3.5,6.0,Automatic 5-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,15.695714285714288,18,27,21,423.19047619047615,1600
Honda,Crosstour 2WD,2012,2.4,4.0,Automatic 5-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.73375,21,29,24,370.29166666666674,1400
Honda,Crosstour 4WD,2012,3.5,6.0,Automatic 5-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,15.695714285714288,18,26,21,423.19047619047615,1600
Honda,Fit,2012,1.5,4.0,Manual 5-spd,Front-Wheel Drive,Small Station Wagons,Regular,11.365862068965518,27,33,29,306.44827586206895,1150
Honda,Fit,2012,1.5,4.0,Automatic 5-spd,Front-Wheel Drive,Small Station Wagons,Regular,10.632580645161287,28,35,31,286.67741935483866,1050
Honda,Fit,2012,1.5,4.0,Automatic (S5),Front-Wheel Drive,Small Station Wagons,Regular,10.987,27,33,30,296.23333333333335,1100
Honda,Insight,2012,1.3,4.0,Automatic (variable gear ratios),Front-Wheel Drive,Compact Cars,Regular,7.847857142857142,41,44,42,211.59523809523807,800
Honda,Insight,2012,1.3,4.0,Auto(AV-S7),Front-Wheel Drive,Compact Cars,Regular,7.847857142857142,41,44,42,211.59523809523807,800
Honda,Odyssey,2012,3.5,6.0,Automatic 5-spd,Front-Wheel Drive,Minivan - 2WD,Regular,15.695714285714288,18,27,21,423.19047619047615,1600
Honda,Odyssey,2012,3.5,6.0,Automatic 6-spd,Front-Wheel Drive,Minivan - 2WD,Regular,14.98227272727273,19,28,22,403.95454545454544,1500
Honda,Pilot 2WD,2012,3.5,6.0,Automatic 5-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,15.695714285714288,18,25,21,423.19047619047615,1600
Honda,Pilot 4WD,2012,3.5,6.0,Automatic 5-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,16.4805,17,24,20,444.35,1650
Honda,Ridgeline Truck 4WD,2012,3.5,6.0,Automatic 5-spd,All-Wheel Drive,Standard Pickup Trucks 4WD,Regular,19.388823529411766,15,21,17,522.7647058823529,1950
Hyundai,Accent,2012,1.6,4.0,Automatic 6-spd,Front-Wheel Drive,Compact Cars,Regular,10.632580645161287,28,37,31,286.67741935483866,1050
Hyundai,Accent,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Compact Cars,Regular,10.3003125,28,37,32,277.71875,1050
Hyundai,Azera,2012,3.3,6.0,Automatic 6-spd,Front-Wheel Drive,Large Cars,Regular,14.330869565217393,20,28,23,386.39130434782606,1450
Hyundai,Elantra,2012,1.8,4.0,Automatic 6-spd,Front-Wheel Drive,Midsize Cars,Regular,10.3003125,28,38,32,277.71875,1050
Hyundai,Elantra,2012,1.8,4.0,Manual 6-spd,Front-Wheel Drive,Midsize Cars,Regular,10.3003125,28,38,32,277.71875,1050
Hyundai,Elantra Touring,2012,2.0,4.0,Automatic 4-spd,Front-Wheel Drive,Small Station Wagons,Regular,12.677307692307696,23,30,26,341.8076923076923,1300
Hyundai,Elantra Touring,2012,2.0,4.0,Manual 5-spd,Front-Wheel Drive,Small Station Wagons,Regular,12.677307692307696,23,31,26,341.8076923076923,1300
Hyundai,Equus,2012,5.0,8.0,Automatic 8-spd,Rear-Wheel Drive,Large Cars,Premium,18.311666666666667,15,23,18,493.72222222222223,2250
Hyundai,Genesis,2012,3.8,6.0,Automatic 8-spd,Rear-Wheel Drive,Large Cars,Regular,14.98227272727273,18,28,22,403.95454545454544,1500
Hyundai,Genesis,2012,4.6,8.0,Automatic 8-spd,Rear-Wheel Drive,Large Cars,Premium,17.347894736842107,16,25,19,467.73684210526324,2150
Hyundai,Genesis,2012,5.0,8.0,Automatic 8-spd,Rear-Wheel Drive,Large Cars,Premium,16.4805,17,25,20,444.35,2000
Hyundai,Genesis Coupe,2012,2.0,4.0,Automatic 5-spd,Rear-Wheel Drive,Subcompact Cars,Premium,14.330869565217393,20,30,23,386.39130434782606,1750
Hyundai,Genesis Coupe,2012,2.0,4.0,Manual 6-spd,Rear-Wheel Drive,Subcompact Cars,Premium,13.73375,21,30,24,370.29166666666674,1700
Hyundai,Genesis Coupe,2012,3.8,6.0,Automatic 6-spd,Rear-Wheel Drive,Subcompact Cars,Regular,16.4805,17,27,20,444.35,1650
Hyundai,Genesis Coupe,2012,3.8,6.0,Manual 6-spd,Rear-Wheel Drive,Subcompact Cars,Regular,16.4805,17,26,20,444.35,1650
Hyundai,Genesis R-Spec,2012,5.0,8.0,Automatic 8-spd,Rear-Wheel Drive,Large Cars,Premium,18.311666666666667,16,25,18,493.72222222222223,2250
Hyundai,Santa Fe 2WD,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.330869565217393,20,28,23,386.39130434782606,1450
Hyundai,Santa Fe 2WD,2012,2.4,4.0,Manual 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,15.695714285714288,19,26,21,423.19047619047615,1600
Hyundai,Santa Fe 2WD,2012,3.5,6.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.330869565217393,20,26,23,386.39130434782606,1450
Hyundai,Santa Fe 4WD,2012,3.5,6.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,14.98227272727273,20,26,22,403.95454545454544,1500
Hyundai,Santa Fe 4WD,2012,2.4,4.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,14.98227272727273,20,25,22,403.95454545454544,1500
Hyundai,Sonata,2012,2.0,4.0,Automatic 6-spd,Front-Wheel Drive,Large Cars,Regular,12.677307692307696,22,34,26,341.8076923076923,1300
Hyundai,Sonata,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Large Cars,Regular,11.771785714285713,24,35,28,317.39285714285717,1200
Hyundai,Sonata,2012,2.4,4.0,Manual 6-spd,Front-Wheel Drive,Large Cars,Regular,11.771785714285713,24,35,28,317.39285714285717,1200
Hyundai,Sonata Hybrid,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Midsize Cars,Regular,9.155833333333334,34,39,36,246.86111111111111,900
Hyundai,Tucson 2WD,2012,2.0,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.1844,22,29,25,355.48,1350
Hyundai,Tucson 2WD,2012,2.0,4.0,Manual 5-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.98227272727273,20,26,22,403.95454545454544,1500
Hyundai,Tucson 2WD,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.1844,21,30,25,355.48,1350
Hyundai,Tucson 2WD,2012,2.4,4.0,Manual 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.330869565217393,20,27,23,386.39130434782606,1450
Hyundai,Tucson 4WD,2012,2.4,4.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,14.330869565217393,20,27,23,386.39130434782606,1450
Hyundai,Tucson 4WD,2012,2.4,4.0,Manual 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,15.695714285714288,19,25,21,423.19047619047615,1600
Hyundai,Veloster,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Compact Cars,Regular,10.632580645161287,27,37,31,286.67741935483866,1050
Hyundai,Veloster,2012,1.6,4.0,Auto(AM6),Front-Wheel Drive,Compact Cars,Regular,10.987,27,35,30,296.23333333333335,1100
Hyundai,Veracruz 2WD,2012,3.8,6.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,17.347894736842107,17,22,19,467.73684210526324,1750
Hyundai,Veracruz 4WD,2012,3.8,6.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,18.311666666666667,16,21,18,493.72222222222223,1850
Infiniti,EX35,2012,3.5,6.0,Automatic (S7),Rear-Wheel Drive,Small Station Wagons,Premium,16.4805,17,24,20,444.35,2000
Infiniti,EX35 AWD,2012,3.5,6.0,Automatic (S7),All-Wheel Drive,Small Station Wagons,Premium,17.347894736842107,17,24,19,467.73684210526324,2150
Infiniti,FX35 AWD,2012,3.5,6.0,Automatic (S7),All-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,18.311666666666667,16,21,18,493.72222222222223,2250
Infiniti,FX35 RWD,2012,3.5,6.0,Automatic (S7),Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Premium,17.347894736842107,16,23,19,467.73684210526324,2150
Infiniti,FX50 AWD,2012,5.0,8.0,Automatic (S7),All-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,20.600625,14,20,16,555.4375,2550
Infiniti,G25,2012,2.5,6.0,Automatic (S7),Rear-Wheel Drive,Midsize Cars,Premium,14.330869565217393,20,29,23,386.39130434782606,1750
Infiniti,G25x,2012,2.5,6.0,Automatic (S7),All-Wheel Drive,Midsize Cars,Premium,14.98227272727273,19,27,22,403.95454545454544,1850
Infiniti,G37,2012,3.7,6.0,Automatic (S7),Rear-Wheel Drive,Midsize Cars,Premium,14.98227272727273,19,27,22,403.95454545454544,1850
Infiniti,G37,2012,3.7,6.0,Manual 6-spd,Rear-Wheel Drive,Midsize Cars,Premium,17.347894736842107,17,25,19,467.73684210526324,2150
Infiniti,G37 Convertible,2012,3.7,6.0,Automatic (S7),Rear-Wheel Drive,Subcompact Cars,Premium,16.4805,17,25,20,444.35,2000
Infiniti,G37 Convertible,2012,3.7,6.0,Manual 6-spd,Rear-Wheel Drive,Subcompact Cars,Premium,17.347894736842107,16,24,19,467.73684210526324,2150
Infiniti,G37 Coupe,2012,3.7,6.0,Manual 6-spd,Rear-Wheel Drive,Subcompact Cars,Premium,17.347894736842107,17,25,19,467.73684210526324,2150
Infiniti,G37 Coupe,2012,3.7,6.0,Automatic (S7),Rear-Wheel Drive,Subcompact Cars,Premium,14.98227272727273,19,27,22,403.95454545454544,1850
Infiniti,G37x,2012,3.7,6.0,Automatic (S7),All-Wheel Drive,Midsize Cars,Premium,16.4805,18,25,20,444.35,2000
Infiniti,G37x Coupe,2012,3.7,6.0,Automatic (S7),All-Wheel Drive,Subcompact Cars,Premium,16.4805,18,25,20,444.35,2000
Infiniti,M35h,2012,3.5,6.0,Automatic (S7),Rear-Wheel Drive,Midsize Cars,Premium,11.365862068965518,27,32,29,306.44827586206895,1400
Infiniti,M37,2012,3.7,6.0,Automatic (S7),Rear-Wheel Drive,Midsize Cars,Premium,15.695714285714288,18,26,21,423.19047619047615,1950
Infiniti,M37x,2012,3.7,6.0,Automatic (S7),All-Wheel Drive,Midsize Cars,Premium,16.4805,17,24,20,444.35,2000
Infiniti,M56,2012,5.6,8.0,Automatic (S7),Rear-Wheel Drive,Midsize Cars,Premium,17.347894736842107,16,24,19,467.73684210526324,2150
Infiniti,M56x,2012,5.6,8.0,Automatic (S7),All-Wheel Drive,Midsize Cars,Premium,18.311666666666667,16,23,18,493.72222222222223,2250
Infiniti,QX56 2WD,2012,5.6,8.0,Automatic (S7),Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Premium,20.600625,14,20,16,555.4375,2550
Infiniti,QX56 4WD,2012,5.6,8.0,Automatic (S7),4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,20.600625,14,20,16,555.4375,2550
Jaguar,XF,2012,5.0,8.0,Automatic (S6),Rear-Wheel Drive,Midsize Cars,Premium,19.388823529411766,15,21,17,522.7647058823529,2400
Jaguar,XF,2012,5.0,8.0,Automatic (S6),Rear-Wheel Drive,Midsize Cars,Premium,17.347894736842107,16,23,19,467.73684210526324,2150
Jaguar,XJ,2012,5.0,8.0,Automatic (S6),Rear-Wheel Drive,Large Cars,Premium,17.347894736842107,16,23,19,467.73684210526324,2150
Jaguar,XJ,2012,5.0,8.0,Automatic (S6),Rear-Wheel Drive,Large Cars,Premium,19.388823529411766,15,21,17,522.7647058823529,2400
Jaguar,XJ LWB,2012,5.0,8.0,Automatic (S6),Rear-Wheel Drive,Large Cars,Premium,19.388823529411766,15,21,17,522.7647058823529,2400
Jaguar,XJ LWB,2012,5.0,8.0,Automatic (S6),Rear-Wheel Drive,Large Cars,Premium,18.311666666666667,15,22,18,493.72222222222223,2250
Jaguar,XK,2012,5.0,8.0,Automatic (S6),Rear-Wheel Drive,Minicompact Cars,Premium,17.347894736842107,16,24,19,467.73684210526324,2150
Jaguar,XK,2012,5.0,8.0,Automatic (S6),Rear-Wheel Drive,Minicompact Cars,Premium,19.388823529411766,15,22,17,522.7647058823529,2400
Jaguar,XK Convertible,2012,5.0,8.0,Automatic (S6),Rear-Wheel Drive,Minicompact Cars,Premium,19.388823529411766,15,22,17,522.7647058823529,2400
Jaguar,XK Convertible,2012,5.0,8.0,Automatic (S6),Rear-Wheel Drive,Minicompact Cars,Premium,18.311666666666667,16,22,18,493.72222222222223,2250
Jeep,Compass 2WD,2012,2.0,4.0,Manual 5-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.1844,23,29,25,355.48,1350
Jeep,Compass 2WD,2012,2.4,4.0,Automatic (variable gear ratios),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.73375,21,27,24,370.29166666666674,1400
Jeep,Compass 2WD,2012,2.0,4.0,Automatic (variable gear ratios),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.73375,23,27,24,370.29166666666674,1400
Jeep,Compass 2WD,2012,2.4,4.0,Manual 5-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.1844,23,28,25,355.48,1350
Jeep,Compass 4WD,2012,2.4,4.0,Manual 5-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,13.73375,22,28,24,370.29166666666674,1400
Jeep,Compass 4WD,2012,2.4,4.0,Automatic (variable gear ratios),4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,14.330869565217393,21,26,23,386.39130434782606,1450
Jeep,Compass 4WD,2012,2.4,4.0,Automatic (variable gear ratios),4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,15.695714285714288,20,23,21,423.19047619047615,1600
Jeep,Grand Cherokee 2WD,2012,3.6,6.0,Automatic 5-spd,Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Gasoline or E85,17.347894736842107,17,23,19,467.73684210526324,1750
Jeep,Grand Cherokee 2WD,2012,5.7,8.0,Automatic 6-spd,Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Midgrade,20.600625,14,20,16,555.4375,2300
Jeep,Grand Cherokee 4WD,2012,3.6,6.0,Automatic 5-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Gasoline or E85,17.347894736842107,16,23,19,467.73684210526324,1750
Jeep,Grand Cherokee 4WD,2012,5.7,8.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Midgrade,21.974,13,20,15,592.4666666666667,2450
Jeep,Grand Cherokee SRT8 4WD,2012,6.4,8.0,Automatic 5-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,23.543571428571425,12,18,14,634.7857142857142,2900
Jeep,Liberty 2WD,2012,3.7,6.0,Automatic 4-spd,Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,18.311666666666667,16,22,18,493.72222222222223,1850
Jeep,Liberty 4WD,2012,3.7,6.0,Automatic 4-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,19.388823529411766,15,21,17,522.7647058823529,1950
Jeep,Patriot 2WD,2012,2.0,4.0,Manual 5-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.1844,23,29,25,355.48,1350
Jeep,Patriot 2WD,2012,2.4,4.0,Automatic (variable gear ratios),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.73375,21,27,24,370.29166666666674,1400
Jeep,Patriot 2WD,2012,2.0,4.0,Automatic (variable gear ratios),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.73375,23,27,24,370.29166666666674,1400
Jeep,Patriot 2WD,2012,2.4,4.0,Manual 5-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.1844,23,28,25,355.48,1350
Jeep,Patriot 4WD,2012,2.4,4.0,Manual 5-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,13.73375,22,28,24,370.29166666666674,1400
Jeep,Patriot 4WD,2012,2.4,4.0,Automatic (variable gear ratios),4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,14.330869565217393,21,26,23,386.39130434782606,1450
Jeep,Patriot 4WD,2012,2.4,4.0,Automatic (variable gear ratios),4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,15.695714285714288,20,23,21,423.19047619047615,1600
Jeep,Wrangler 4WD,2012,3.6,6.0,Automatic 5-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,18.311666666666667,17,21,18,493.72222222222223,1850
Jeep,Wrangler 4WD,2012,3.6,6.0,Manual 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,18.311666666666667,17,21,18,493.72222222222223,1850
Jeep,Wrangler Unlimited 4WD,2012,3.6,6.0,Automatic 5-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,18.311666666666667,16,20,18,493.72222222222223,1850
Jeep,Wrangler Unlimited 4WD,2012,3.6,6.0,Manual 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,18.311666666666667,16,21,18,493.72222222222223,1850
Kia,Forte,2012,2.0,4.0,Automatic 6-spd,Front-Wheel Drive,Midsize Cars,Regular,11.365862068965518,26,36,29,306.44827586206895,1150
Kia,Forte,2012,2.0,4.0,Manual 6-spd,Front-Wheel Drive,Midsize Cars,Regular,11.365862068965518,25,34,29,306.44827586206895,1150
Kia,Forte,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Midsize Cars,Regular,12.677307692307696,23,32,26,341.8076923076923,1300
Kia,Forte,2012,2.4,4.0,Manual 6-spd,Front-Wheel Drive,Midsize Cars,Regular,12.677307692307696,22,32,26,341.8076923076923,1300
Kia,Forte Eco,2012,2.0,4.0,Automatic 6-spd,Front-Wheel Drive,Midsize Cars,Regular,10.987,27,37,30,296.23333333333335,1100
Kia,Forte Koup,2012,2.0,4.0,Automatic 6-spd,Front-Wheel Drive,Compact Cars,Regular,11.365862068965518,25,34,29,306.44827586206895,1150
Kia,Forte Koup,2012,2.0,4.0,Manual 6-spd,Front-Wheel Drive,Compact Cars,Regular,11.771785714285713,24,33,28,317.39285714285717,1200
Kia,Forte Koup,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Compact Cars,Regular,12.677307692307696,23,31,26,341.8076923076923,1300
Kia,Forte Koup,2012,2.4,4.0,Manual 6-spd,Front-Wheel Drive,Compact Cars,Regular,12.677307692307696,22,32,26,341.8076923076923,1300
Kia,Optima,2012,2.0,4.0,Automatic 6-spd,Front-Wheel Drive,Midsize Cars,Regular,12.677307692307696,22,34,26,341.8076923076923,1300
Kia,Optima,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Midsize Cars,Regular,11.771785714285713,24,35,28,317.39285714285717,1200
Kia,Optima,2012,2.4,4.0,Manual 6-spd,Front-Wheel Drive,Midsize Cars,Regular,11.771785714285713,24,35,28,317.39285714285717,1200
Kia,Optima Hybrid,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Midsize Cars,Regular,9.155833333333334,34,39,36,246.86111111111111,900
Kia,Rio,2012,1.6,4.0,Automatic 6-spd,Front-Wheel Drive,Compact Cars,Regular,10.632580645161287,28,36,31,286.67741935483866,1050
Kia,Rio,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Compact Cars,Regular,10.3003125,29,37,32,277.71875,1050
Kia,Rondo,2012,2.4,4.0,Automatic 4-spd,Front-Wheel Drive,Midsize Station Wagons,Regular,14.98227272727273,20,27,22,403.95454545454544,1500
Kia,Rondo,2012,2.7,6.0,Automatic 5-spd,Front-Wheel Drive,Midsize Station Wagons,Regular,15.695714285714288,18,26,21,423.19047619047615,1600
Kia,Sedona,2012,3.5,6.0,Automatic 6-spd,Front-Wheel Drive,Minivan - 2WD,Regular,15.695714285714288,18,25,21,423.19047619047615,1600
Kia,Sorento 2WD,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.73375,21,30,24,370.29166666666674,1400
Kia,Sorento 2WD,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.73375,21,29,24,370.29166666666674,1400
Kia,Sorento 2WD,2012,2.4,4.0,Manual 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.98227272727273,20,27,22,403.95454545454544,1500
Kia,Sorento 2WD,2012,3.5,6.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.98227272727273,20,26,22,403.95454545454544,1500
Kia,Sorento 4WD,2012,2.4,4.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,14.98227272727273,20,26,22,403.95454545454544,1500
Kia,Sorento 4WD,2012,2.4,4.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,14.330869565217393,21,27,23,386.39130434782606,1450
Kia,Sorento 4WD,2012,3.5,6.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,16.4805,18,24,20,444.35,1650
Kia,Soul,2012,1.6,4.0,Automatic 6-spd,Front-Wheel Drive,Small Station Wagons,Regular,12.207777777777775,25,30,27,329.1481481481481,1250
Kia,Soul,2012,1.6,4.0,Manual 6-spd,Front-Wheel Drive,Small Station Wagons,Regular,12.207777777777775,25,30,27,329.1481481481481,1250
Kia,Soul,2012,2.0,4.0,Automatic 6-spd,Front-Wheel Drive,Small Station Wagons,Regular,13.1844,23,28,25,355.48,1350
Kia,Soul,2012,2.0,4.0,Manual 6-spd,Front-Wheel Drive,Small Station Wagons,Regular,12.677307692307696,24,29,26,341.8076923076923,1300
Kia,Soul Eco,2012,1.6,4.0,Automatic 6-spd,Front-Wheel Drive,Small Station Wagons,Regular,11.771785714285713,26,31,28,317.39285714285717,1200
Kia,Soul Eco,2012,2.0,4.0,Automatic 6-spd,Front-Wheel Drive,Small Station Wagons,Regular,12.677307692307696,24,29,26,341.8076923076923,1300
Kia,Sportage 2WD,2012,2.0,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.73375,21,28,24,370.29166666666674,1400
Kia,Sportage 2WD,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.1844,21,30,25,355.48,1350
Kia,Sportage 2WD,2012,2.4,4.0,Manual 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.330869565217393,20,27,23,386.39130434782606,1450
Kia,Sportage 4WD,2012,2.0,4.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,14.98227272727273,20,25,22,403.95454545454544,1500
Kia,Sportage 4WD,2012,2.4,4.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,14.330869565217393,20,27,23,386.39130434782606,1450
Kia,Sportage 4WD,2012,2.4,4.0,Manual 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,15.695714285714288,19,25,21,423.19047619047615,1600
Lamborghini,Aventador Coupe,2012,6.5,12.0,Automatic (S7),All-Wheel Drive,Two Seaters,Premium,25.354615384615393,11,17,13,683.6153846153846,3100
Lamborghini,Gallardo Coupe,2012,5.2,10.0,Auto(AM6),All-Wheel Drive,Two Seaters,Premium,20.600625,13,20,16,555.4375,2550
Lamborghini,Gallardo Coupe,2012,5.2,10.0,Manual 6-spd,All-Wheel Drive,Two Seaters,Premium,21.974,12,20,15,592.4666666666667,2700
Lamborghini,Gallardo Spyder,2012,5.2,10.0,Auto(AM6),All-Wheel Drive,Two Seaters,Premium,20.600625,13,20,16,555.4375,2550
Lamborghini,Gallardo Spyder,2012,5.2,10.0,Manual 6-spd,All-Wheel Drive,Two Seaters,Premium,23.543571428571425,12,20,14,634.7857142857142,2900
Land Rover,LR2,2012,3.2,6.0,Automatic (S6),4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,19.388823529411766,15,22,17,522.7647058823529,1950
Land Rover,LR4,2012,5.0,8.0,Automatic (S6),4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,23.543571428571425,12,17,14,634.7857142857142,2900
Land Rover,Range Rover,2012,5.0,8.0,Automatic (S6),4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,23.543571428571425,12,18,14,634.7857142857142,2900
Land Rover,Range Rover Evoque,2012,2.0,4.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,14.98227272727273,18,28,22,403.95454545454544,1850
Land Rover,Range Rover Sport,2012,5.0,8.0,Automatic (S6),4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,23.543571428571425,12,17,14,634.7857142857142,2900
Land Rover,Range Rover Sport,2012,5.0,8.0,Automatic (S6),4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,21.974,13,18,15,592.4666666666667,2700
Lexus,CT 200h,2012,1.8,4.0,Automatic (variable gear ratios),Front-Wheel Drive,Compact Cars,Regular,7.847857142857142,43,40,42,211.59523809523807,800
Lexus,ES 350,2012,3.5,6.0,Automatic (S6),Front-Wheel Drive,Midsize Cars,Regular,14.98227272727273,19,28,22,403.95454545454544,1500
Lexus,GX 460,2012,4.6,8.0,Automatic (S6),4-Wheel Drive,Sport Utility Vehicle - 4WD,Premium,19.388823529411766,15,20,17,522.7647058823529,2400
Lexus,HS 250h,2012,2.4,4.0,Automatic (variable gear ratios),Front-Wheel Drive,Compact Cars,Regular,9.417428571428571,35,34,35,253.9142857142857,950
Lexus,IS 250 AWD,2012,2.5,6.0,Automatic (S6),All-Wheel Drive,Subcompact Cars,Premium,14.98227272727273,20,27,22,403.95454545454544,1850
Lexus,IS 250/IS 250C,2012,2.5,6.0,Manual 6-spd,Rear-Wheel Drive,Subcompact Cars,Premium,14.98227272727273,19,28,22,403.95454545454544,1850
